Barcode,difference_label
s_008um_00446_00794-1,False Positive
s_008um_00447_00261-1,False Positive
s_008um_00447_00385-1,False Positive
s_008um_00447_00386-1,False Positive
s_008um_00447_00387-1,False Positive
s_008um_00447_00639-1,False Positive
s_008um_00447_00710-1,False Positive
s_008um_00447_00711-1,False Positive
s_008um_00447_00712-1,False Positive
s_008um_00447_00713-1,False Positive
s_008um_00447_00795-1,False Positive
s_008um_00448_00302-1,False Positive
s_008um_00448_00303-1,False Positive
s_008um_00448_00304-1,False Positive
s_008um_00448_00305-1,False Positive
s_008um_00448_00385-1,False Positive
s_008um_00448_00386-1,False Positive
s_008um_00448_00387-1,False Positive
s_008um_00448_00639-1,False Positive
s_008um_00448_00795-1,False Positive
s_008um_00449_00385-1,False Positive
s_008um_00449_00386-1,False Positive
s_008um_00449_00387-1,False Positive
s_008um_00449_00538-1,False Positive
s_008um_00449_00639-1,False Positive
s_008um_00449_00795-1,False Positive
s_008um_00450_00386-1,False Positive
s_008um_00450_00387-1,False Positive
s_008um_00450_00536-1,False Positive
s_008um_00450_00539-1,False Positive
s_008um_00450_00540-1,False Positive
s_008um_00450_00541-1,False Positive
s_008um_00450_00542-1,False Positive
s_008um_00451_00256-1,False Positive
s_008um_00451_00257-1,False Positive
s_008um_00451_00386-1,False Positive
s_008um_00451_00387-1,False Positive
s_008um_00451_00535-1,False Positive
s_008um_00451_00659-1,False Positive
s_008um_00452_00257-1,False Positive
s_008um_00452_00258-1,False Positive
s_008um_00452_00259-1,False Positive
s_008um_00452_00260-1,False Positive
s_008um_00452_00261-1,False Positive
s_008um_00452_00387-1,False Positive
s_008um_00452_00388-1,False Positive
s_008um_00452_00389-1,False Positive
s_008um_00452_00535-1,False Positive
s_008um_00452_00660-1,False Positive
s_008um_00453_00191-1,False Positive
s_008um_00453_00230-1,False Positive
s_008um_00453_00259-1,False Positive
s_008um_00453_00287-1,False Positive
s_008um_00453_00535-1,False Positive
s_008um_00453_00667-1,False Positive
s_008um_00453_00780-1,False Positive
s_008um_00454_00225-1,False Positive
s_008um_00454_00287-1,False Positive
s_008um_00454_00535-1,False Positive
s_008um_00454_00536-1,False Positive
s_008um_00454_00667-1,False Positive
s_008um_00454_00781-1,False Positive
s_008um_00455_00231-1,False Positive
s_008um_00455_00287-1,False Positive
s_008um_00455_00536-1,False Positive
s_008um_00455_00537-1,False Positive
s_008um_00455_00538-1,False Positive
s_008um_00455_00539-1,False Positive
s_008um_00455_00540-1,False Positive
s_008um_00455_00541-1,False Positive
s_008um_00455_00668-1,False Positive
s_008um_00455_00669-1,False Positive
s_008um_00455_00781-1,False Positive
s_008um_00455_00782-1,False Positive
s_008um_00455_00783-1,False Positive
s_008um_00456_00225-1,False Positive
s_008um_00456_00231-1,False Positive
s_008um_00456_00287-1,False Positive
s_008um_00456_00430-1,False Positive
s_008um_00456_00727-1,False Positive
s_008um_00456_00783-1,False Positive
s_008um_00456_00784-1,False Positive
s_008um_00456_00785-1,False Positive
s_008um_00457_00225-1,False Positive
s_008um_00457_00231-1,False Positive
s_008um_00457_00287-1,False Positive
s_008um_00457_00429-1,False Positive
s_008um_00457_00727-1,False Positive
s_008um_00457_00728-1,False Positive
s_008um_00458_00226-1,False Positive
s_008um_00458_00429-1,False Positive
s_008um_00458_00678-1,False Positive
s_008um_00458_00698-1,False Positive
s_008um_00458_00699-1,False Positive
s_008um_00458_00728-1,False Positive
s_008um_00458_00772-1,False Positive
s_008um_00459_00429-1,False Positive
s_008um_00459_00641-1,False Positive
s_008um_00459_00642-1,False Positive
s_008um_00459_00643-1,False Positive
s_008um_00459_00672-1,False Positive
s_008um_00459_00678-1,False Positive
s_008um_00459_00697-1,False Positive
s_008um_00459_00771-1,False Positive
s_008um_00459_00772-1,False Positive
s_008um_00460_00301-1,False Positive
s_008um_00460_00302-1,False Positive
s_008um_00460_00429-1,False Positive
s_008um_00460_00643-1,False Positive
s_008um_00460_00672-1,False Positive
s_008um_00460_00678-1,False Positive
s_008um_00460_00697-1,False Positive
s_008um_00460_00768-1,False Positive
s_008um_00460_00769-1,False Positive
s_008um_00460_00770-1,False Positive
s_008um_00461_00300-1,False Positive
s_008um_00461_00429-1,False Positive
s_008um_00461_00644-1,False Positive
s_008um_00461_00672-1,False Positive
s_008um_00461_00673-1,False Positive
s_008um_00461_00687-1,False Positive
s_008um_00461_00688-1,False Positive
s_008um_00461_00689-1,False Positive
s_008um_00461_00697-1,False Positive
s_008um_00462_00299-1,False Positive
s_008um_00462_00430-1,False Positive
s_008um_00462_00431-1,False Positive
s_008um_00462_00432-1,False Positive
s_008um_00462_00433-1,False Positive
s_008um_00462_00434-1,False Positive
s_008um_00462_00673-1,False Positive
s_008um_00462_00674-1,False Positive
s_008um_00462_00675-1,False Positive
s_008um_00462_00676-1,False Positive
s_008um_00462_00689-1,False Positive
s_008um_00462_00697-1,False Positive
s_008um_00463_00636-1,False Positive
s_008um_00463_00697-1,False Positive
s_008um_00465_00692-1,False Positive
s_008um_00466_00170-1,False Positive
s_008um_00466_00298-1,False Positive
s_008um_00466_00299-1,False Positive
s_008um_00466_00469-1,False Positive
s_008um_00466_00640-1,False Positive
s_008um_00466_00641-1,False Positive
s_008um_00466_00687-1,False Positive
s_008um_00466_00692-1,False Positive
s_008um_00466_00725-1,False Positive
s_008um_00467_00170-1,False Positive
s_008um_00467_00176-1,False Positive
s_008um_00467_00298-1,False Positive
s_008um_00467_00299-1,False Positive
s_008um_00467_00300-1,False Positive
s_008um_00467_00301-1,False Positive
s_008um_00467_00465-1,False Positive
s_008um_00467_00469-1,False Positive
s_008um_00467_00470-1,False Positive
s_008um_00467_00641-1,False Positive
s_008um_00467_00642-1,False Positive
s_008um_00467_00643-1,False Positive
s_008um_00467_00671-1,False Positive
s_008um_00467_00687-1,False Positive
s_008um_00467_00688-1,False Positive
s_008um_00467_00691-1,False Positive
s_008um_00467_00725-1,False Positive
s_008um_00468_00171-1,False Positive
s_008um_00468_00172-1,False Positive
s_008um_00468_00173-1,False Positive
s_008um_00468_00174-1,False Positive
s_008um_00468_00175-1,False Positive
s_008um_00468_00299-1,False Positive
s_008um_00468_00300-1,False Positive
s_008um_00468_00301-1,False Positive
s_008um_00468_00302-1,False Positive
s_008um_00468_00303-1,False Positive
s_008um_00468_00470-1,False Positive
s_008um_00468_00471-1,False Positive
s_008um_00468_00688-1,False Positive
s_008um_00468_00689-1,False Positive
s_008um_00468_00690-1,False Positive
s_008um_00468_00726-1,False Positive
s_008um_00470_00667-1,False Positive
s_008um_00470_00671-1,False Positive
s_008um_00470_00686-1,False Positive
s_008um_00471_00466-1,False Positive
s_008um_00471_00668-1,False Positive
s_008um_00472_00465-1,False Positive
s_008um_00472_00631-1,False Positive
s_008um_00472_00635-1,False Positive
s_008um_00473_00684-1,False Positive
s_008um_00473_00685-1,False Positive
s_008um_00475_00449-1,False Positive
s_008um_00475_00658-1,False Positive
s_008um_00475_00659-1,False Positive
s_008um_00476_00292-1,False Positive
s_008um_00476_00448-1,False Positive
s_008um_00476_00449-1,False Positive
s_008um_00476_00657-1,False Positive
s_008um_00476_00660-1,False Positive
s_008um_00476_00661-1,False Positive
s_008um_00477_00448-1,False Positive
s_008um_00477_00656-1,False Positive
s_008um_00477_00657-1,False Positive
s_008um_00477_00660-1,False Positive
s_008um_00477_00661-1,False Positive
s_008um_00477_00761-1,False Positive
s_008um_00477_00764-1,False Positive
s_008um_00478_00288-1,False Positive
s_008um_00478_00448-1,False Positive
s_008um_00478_00454-1,False Positive
s_008um_00478_00656-1,False Positive
s_008um_00478_00657-1,False Positive
s_008um_00478_00660-1,False Positive
s_008um_00478_00661-1,False Positive
s_008um_00478_00762-1,False Positive
s_008um_00478_00764-1,False Positive
s_008um_00478_00765-1,False Positive
s_008um_00479_00288-1,False Positive
s_008um_00479_00289-1,False Positive
s_008um_00479_00449-1,False Positive
s_008um_00479_00450-1,False Positive
s_008um_00479_00451-1,False Positive
s_008um_00479_00452-1,False Positive
s_008um_00479_00656-1,False Positive
s_008um_00479_00657-1,False Positive
s_008um_00479_00658-1,False Positive
s_008um_00479_00659-1,False Positive
s_008um_00479_00660-1,False Positive
s_008um_00479_00763-1,False Positive
s_008um_00479_00765-1,False Positive
s_008um_00479_00766-1,False Positive
s_008um_00479_00767-1,False Positive
s_008um_00479_00769-1,False Positive
s_008um_00480_00289-1,False Positive
s_008um_00480_00290-1,False Positive
s_008um_00480_00291-1,False Positive
s_008um_00480_00657-1,False Positive
s_008um_00480_00658-1,False Positive
s_008um_00480_00659-1,False Positive
s_008um_00480_00728-1,False Positive
s_008um_00480_00762-1,False Positive
s_008um_00480_00763-1,False Positive
s_008um_00480_00766-1,False Positive
s_008um_00480_00767-1,False Positive
s_008um_00480_00768-1,False Positive
s_008um_00481_00759-1,False Positive
s_008um_00481_00760-1,False Positive
s_008um_00481_00761-1,False Positive
s_008um_00481_00762-1,False Positive
s_008um_00483_00751-1,False Positive
s_008um_00484_00751-1,False Positive
s_008um_00485_00351-1,False Positive
s_008um_00485_00352-1,False Positive
s_008um_00485_00353-1,False Positive
s_008um_00485_00750-1,False Positive
s_008um_00485_00751-1,False Positive
s_008um_00486_00350-1,False Positive
s_008um_00486_00351-1,False Positive
s_008um_00486_00352-1,False Positive
s_008um_00486_00353-1,False Positive
s_008um_00486_00354-1,False Positive
s_008um_00486_00355-1,False Positive
s_008um_00486_00566-1,False Positive
s_008um_00486_00746-1,False Positive
s_008um_00486_00747-1,False Positive
s_008um_00486_00748-1,False Positive
s_008um_00486_00749-1,False Positive
s_008um_00486_00750-1,False Positive
s_008um_00487_00349-1,False Positive
s_008um_00487_00350-1,False Positive
s_008um_00487_00351-1,False Positive
s_008um_00487_00352-1,False Positive
s_008um_00487_00353-1,False Positive
s_008um_00487_00354-1,False Positive
s_008um_00487_00355-1,False Positive
s_008um_00487_00566-1,False Positive
s_008um_00487_00674-1,False Positive
s_008um_00487_00747-1,False Positive
s_008um_00487_00748-1,False Positive
s_008um_00488_00349-1,False Positive
s_008um_00488_00350-1,False Positive
s_008um_00488_00351-1,False Positive
s_008um_00488_00352-1,False Positive
s_008um_00488_00353-1,False Positive
s_008um_00488_00354-1,False Positive
s_008um_00488_00355-1,False Positive
s_008um_00488_00566-1,False Positive
s_008um_00488_00674-1,False Positive
s_008um_00489_00349-1,False Positive
s_008um_00489_00350-1,False Positive
s_008um_00489_00351-1,False Positive
s_008um_00489_00352-1,False Positive
s_008um_00489_00353-1,False Positive
s_008um_00489_00354-1,False Positive
s_008um_00489_00355-1,False Positive
s_008um_00489_00566-1,False Positive
s_008um_00489_00675-1,False Positive
s_008um_00490_00176-1,False Positive
s_008um_00490_00223-1,False Positive
s_008um_00490_00350-1,False Positive
s_008um_00490_00351-1,False Positive
s_008um_00490_00352-1,False Positive
s_008um_00490_00353-1,False Positive
s_008um_00490_00354-1,False Positive
s_008um_00490_00355-1,False Positive
s_008um_00490_00566-1,False Positive
s_008um_00490_00670-1,False Positive
s_008um_00490_00675-1,False Positive
s_008um_00491_00176-1,False Positive
s_008um_00491_00177-1,False Positive
s_008um_00491_00222-1,False Positive
s_008um_00491_00351-1,False Positive
s_008um_00491_00352-1,False Positive
s_008um_00491_00353-1,False Positive
s_008um_00491_00354-1,False Positive
s_008um_00491_00670-1,False Positive
s_008um_00491_00671-1,False Positive
s_008um_00491_00707-1,False Positive
s_008um_00492_00177-1,False Positive
s_008um_00492_00222-1,False Positive
s_008um_00492_00230-1,False Positive
s_008um_00492_00282-1,False Positive
s_008um_00492_00672-1,False Positive
s_008um_00493_00177-1,False Positive
s_008um_00493_00222-1,False Positive
s_008um_00493_00282-1,False Positive
s_008um_00493_00479-1,False Positive
s_008um_00494_00171-1,False Positive
s_008um_00494_00177-1,False Positive
s_008um_00494_00223-1,False Positive
s_008um_00494_00282-1,False Positive
s_008um_00494_00479-1,False Positive
s_008um_00494_00480-1,False Positive
s_008um_00494_00481-1,False Positive
s_008um_00494_00482-1,False Positive
s_008um_00494_00483-1,False Positive
s_008um_00494_00484-1,False Positive
s_008um_00495_00172-1,False Positive
s_008um_00495_00176-1,False Positive
s_008um_00495_00223-1,False Positive
s_008um_00495_00282-1,False Positive
s_008um_00495_00283-1,False Positive
s_008um_00495_00480-1,False Positive
s_008um_00495_00481-1,False Positive
s_008um_00495_00482-1,False Positive
s_008um_00495_00483-1,False Positive
s_008um_00496_00224-1,False Positive
s_008um_00496_00225-1,False Positive
s_008um_00496_00282-1,False Positive
s_008um_00496_00283-1,False Positive
s_008um_00497_00225-1,False Positive
s_008um_00497_00284-1,False Positive
s_008um_00497_00285-1,False Positive
s_008um_00498_00725-1,False Positive
s_008um_00498_00742-1,False Positive
s_008um_00498_00743-1,False Positive
s_008um_00498_00745-1,False Positive
s_008um_00499_00258-1,False Positive
s_008um_00499_00259-1,False Positive
s_008um_00499_00260-1,False Positive
s_008um_00499_00261-1,False Positive
s_008um_00499_00262-1,False Positive
s_008um_00499_00746-1,False Positive
s_008um_00500_00258-1,False Positive
s_008um_00500_00259-1,False Positive
s_008um_00500_00260-1,False Positive
s_008um_00500_00261-1,False Positive
s_008um_00500_00262-1,False Positive
s_008um_00500_00263-1,False Positive
s_008um_00500_00668-1,False Positive
s_008um_00500_00669-1,False Positive
s_008um_00500_00728-1,False Positive
s_008um_00500_00741-1,False Positive
s_008um_00500_00746-1,False Positive
s_008um_00501_00257-1,False Positive
s_008um_00501_00258-1,False Positive
s_008um_00501_00259-1,False Positive
s_008um_00501_00260-1,False Positive
s_008um_00501_00261-1,False Positive
s_008um_00501_00262-1,False Positive
s_008um_00501_00263-1,False Positive
s_008um_00501_00668-1,False Positive
s_008um_00501_00741-1,False Positive
s_008um_00501_00746-1,False Positive
s_008um_00502_00257-1,False Positive
s_008um_00502_00258-1,False Positive
s_008um_00502_00259-1,False Positive
s_008um_00502_00260-1,False Positive
s_008um_00502_00261-1,False Positive
s_008um_00502_00262-1,False Positive
s_008um_00502_00263-1,False Positive
s_008um_00502_00741-1,False Positive
s_008um_00502_00746-1,False Positive
s_008um_00503_00257-1,False Positive
s_008um_00503_00258-1,False Positive
s_008um_00503_00259-1,False Positive
s_008um_00503_00260-1,False Positive
s_008um_00503_00261-1,False Positive
s_008um_00503_00262-1,False Positive
s_008um_00503_00263-1,False Positive
s_008um_00504_00258-1,False Positive
s_008um_00504_00259-1,False Positive
s_008um_00504_00260-1,False Positive
s_008um_00504_00261-1,False Positive
s_008um_00504_00262-1,False Positive
s_008um_00504_00263-1,False Positive
s_008um_00504_00675-1,False Positive
s_008um_00505_00260-1,False Positive
s_008um_00505_00668-1,False Positive
s_008um_00505_00673-1,False Positive
s_008um_00505_00674-1,False Positive
s_008um_00505_00675-1,False Positive
s_008um_00506_00331-1,False Positive
s_008um_00506_00378-1,False Positive
s_008um_00506_00669-1,False Positive
s_008um_00506_00670-1,False Positive
s_008um_00506_00671-1,False Positive
s_008um_00506_00672-1,False Positive
s_008um_00506_00673-1,False Positive
s_008um_00506_00674-1,False Positive
s_008um_00507_00331-1,False Positive
s_008um_00508_00331-1,False Positive
s_008um_00508_00332-1,False Positive
s_008um_00508_00333-1,False Positive
s_008um_00508_00336-1,False Positive
s_008um_00508_00413-1,False Positive
s_008um_00509_00293-1,False Positive
s_008um_00509_00332-1,False Positive
s_008um_00509_00333-1,False Positive
s_008um_00509_00334-1,False Positive
s_008um_00509_00335-1,False Positive
s_008um_00509_00336-1,False Positive
s_008um_00510_00293-1,False Positive
s_008um_00510_00670-1,False Positive
s_008um_00511_00293-1,False Positive
s_008um_00511_00666-1,False Positive
s_008um_00511_00671-1,False Positive
s_008um_00512_00293-1,False Positive
s_008um_00512_00298-1,False Positive
s_008um_00512_00666-1,False Positive
